logFC	AveExpr	t	P.Value	adj.P.Val	B	Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	Cluster	Alpha
-1.10652092663576	-0.153465972814076	-4.75684030121443	2.72331348337807e-06	4.12200728844105e-06	2.97724068015122	LINC00842	1.56594948462397e-30	2.31767251819171	0.111	0.005	1.82589709907155e-26	tumor	tumor	1
-1.10878360310587	0.0905807566596034	-8.30239615213601	1.47424991829665e-15	3.32320990319768e-15	23.8405997741528	AL356804.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.11290880327562	-2.23799887238981	-5.20603972590665	3.0494321732896e-07	4.84045560440137e-07	5.25605095339172	AL445985.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.11703227068559	1.45556607737259	-11.8297529028022	5.28357199443975e-28	1.83984997794111e-27	52.1686011400455	AL118558.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.12012168168979	3.30040494340409	-7.68908731761367	1.09682722733401e-13	2.28210826332399e-13	19.4212558086323	LINC01137	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.1234662401702	-1.18697659139675	-9.11668091447121	3.42190851091566e-18	8.54122810376309e-18	29.9349220403758	AC139795.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.12363902395754	-0.503463073467803	-4.57047151095379	6.43922791160503e-06	9.56280942602567e-06	2.17596538014834	LINC01351	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.12982753554529	2.78589163931019	-8.18954535604819	3.3148629754204e-15	7.35541917454503e-15	22.8916222501295	AC092164.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.1359456960867	3.52621958666167	-13.114985712645	4.34289673741397e-33	1.79929064828918e-32	63.7443780412642	AL691432.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.13632848776363	-1.964930038642	-10.3086271175868	2.52306732811982e-22	7.24010624590906e-22	39.4214135573521	AC073508.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.13893389935207	-2.23105017812658	-9.68602040854095	3.97146522525353e-20	1.05336619712799e-19	34.4220401799846	AL138724.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.14034891251768	-1.2154998413646	-4.47884083321398	9.72875892536251e-06	1.43653578721014e-05	1.83806162350141	AL691482.3	3.71078596001539e-62	1.42916539899576	0.193	0	4.32677642937794e-58	tumor	tumor	1
-1.14256866960182	-0.779160255728025	-7.29727724507362	1.5192154786904e-12	3.04271949789933e-12	17.061471331274	AC126773.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.14634592190208	-0.688216063376641	-6.01047996086356	4.07155017206562e-09	7.08030599774646e-09	9.32758800061992	AC188617.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.14953239948066	-1.91031437316786	-5.1817440842995	3.44696975791857e-07	5.44986082059771e-07	5.09379880707366	AC105383.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.15266281261658	-0.258591467261881	-12.6749536415322	2.53783267695597e-31	9.89336419945196e-31	59.8773685616721	AL034548.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.15278856235867	-0.780370981935697	-9.94705425876787	4.87188605320056e-21	1.33202433708894e-20	36.3952398211867	AL118558.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.15359556060413	0.690149182459862	-11.216002631029	1.15724270832174e-25	3.74060911869828e-25	46.8558487515123	AP002381.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.16094091245074	6.11072477603404	-9.80917564710668	1.48197316065685e-20	3.97903484384497e-20	34.9938726444615	SNHG5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.16232928890419	1.75079407593472	-10.3163958739718	2.36598312973407e-22	6.7962146985681e-22	39.232561328626	AC108860.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.1630269694736	1.19307280748205	-5.13723820398471	4.30922506897525e-07	6.78667078010641e-07	4.66271614258793	AC008555.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.16471924724776	-1.69697876750056	-2.80248634496592	0.0053100472395157	0.00673967534246224	-4.0358731590521	AC073525.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.16486905682499	0.331356941180298	-11.7642085348127	9.45806299725807e-28	3.24963471988116e-27	51.6600649018907	AC012615.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.16986872396393	-0.911723089267741	-11.2126470995373	1.19137016536484e-25	3.84653985131446e-25	46.9463888840105	C6orf99	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.17020543938206	-2.63459327952071	-7.48194082993732	4.45700543273541e-13	9.09998663172884e-13	18.4046169475637	AL731533.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.17280766789545	2.89750155288823	-10.6249590832545	1.80135526233115e-23	5.40978437512783e-23	41.7404543468277	AL024508.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.17386717081442	1.9524879580182	-11.5818204549627	4.74090978907263e-27	1.60557302880527e-26	49.9635806830744	AL441992.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.17617189788332	-0.775114360540179	-7.08993277275556	5.85962224257923e-12	1.14924726499239e-11	15.7433351419127	LINC02193	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.18243028187176	-0.394457530149559	-11.6838621295855	1.92688025640821e-27	6.57269972077703e-27	51.002579842797	AL139424.2	8.13270655737091e-21	2.24101062131294	0.109	0.005	9.48273584589448e-17	neutrophil	neutrophil	1
-1.18795790210049	-1.81428607505735	-6.49075849021824	2.45433495885611e-10	4.47360476122905e-10	12.1645517350465	AC244636.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.18956740178027	-2.48525851021064	-7.20173625631734	2.83995198985307e-12	5.64015657606929e-12	16.5663720428517	LINC01798	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.19071325815644	2.35388439689663	-15.1950150341463	9.93105914072048e-42	5.50475504714155e-41	83.6070503078765	GIHCG	1.42026583844667e-12	1.33123713819911	0.312	0.07	1.65602996762882e-08	neutrophil	neutrophil	1
-1.1933637902486	-1.5936404264061	-8.7304052969372	6.37252330509102e-17	1.51214223577327e-16	27.0782342540641	AC147067.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.19558978362653	-1.11370206065865	-3.7994090764441	0.000166873163113689	0.000232036274824424	-0.871306727368492	AC009133.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.19581904493368	-0.731365981043636	-8.03095266367501	1.02172550093294e-14	2.22366332181571e-14	21.9933300866303	AL359513.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.19688625872395	-2.68912983513009	-6.93106616251331	1.61620997727186e-11	3.11815357953606e-11	14.8854223472031	AL162412.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.19954079905404	0.58359115798714	-9.3417596284868	5.99740653552439e-19	1.53201077838148e-18	31.5234861154847	AC015712.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.20485055560884	-0.387830238816153	-14.4196915096517	1.84890403815139e-38	9.17340849698189e-38	76.2496141181278	AC008438.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.20926709939144	-0.995008337800399	-2.79118687807846	0.00549539349907264	0.00695936044193134	-4.12986227336659	LINC00261	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.20935348962449	-2.27280539491992	-8.3984020056282	7.35535179706365e-16	1.68071565217928e-15	24.7094422856413	Z99716.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.21569767763806	-1.43052786860637	-6.05244219023776	3.20714991397834e-09	5.60461296543753e-09	9.60728487364286	AL121821.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.21598294844611	-1.6948068097097	-5.09681307745923	5.27082802913785e-07	8.25986192528614e-07	4.69024655277732	AC129492.1	1.35156722476403e-12	1.12259486615701	0.227	0.078	1.57592738407486e-08	erythroid	erythroid	1
-1.21624153172938	3.15976566550271	-15.3832625705764	1.56945376959777e-42	9.03470547285695e-42	85.4221380449605	AL050341.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.21957701126833	0.142408192322454	-6.32483165331696	6.60123162182928e-10	1.18346780434311e-09	11.0377529079888	AC092306.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.22059704346661	-1.72179249400706	-4.07336719492608	5.55765464666752e-05	7.91401098205841e-05	0.219719652340066	AC025580.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.22089491381136	1.88807194234236	-8.19114744113023	3.27712649150674e-15	7.27737479099854e-15	22.9373615083294	AF131215.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.22343820348489	3.49260702648656	-5.71955473745418	2.05362082180193e-08	3.46296844460717e-08	7.51036782627513	AC010329.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.23426305954964	0.27843216577455	-9.25719703551755	1.15739678743811e-18	2.93538166465537e-18	30.8920409709061	LINC02777	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.23695940764506	2.62264554719616	-3.8621191196583	0.000130471645111335	0.000182673176529832	-0.88196817195381	AC092535.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.24409558698768	-0.372021475858044	-6.22413732886414	1.19167621256143e-09	2.11770638149614e-09	10.5105769559553	AP001626.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.24447384467377	-0.835597600102362	-9.83750211567808	1.18007815020768e-20	3.17747797940171e-20	35.5234403010614	AL022345.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.24663524551765	-2.55921463295719	-7.8594335082925	3.39220156402801e-14	7.23839702158758e-14	20.9469802707468	AC008738.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.24884326008311	-1.80211368859779	-6.6870355073862	7.42327419092861e-11	1.38327328653023e-10	13.3385273544255	AC016229.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.25466461597308	0.504823194956641	-16.8476766058499	7.66325660924125e-49	5.43708056425667e-48	100.024003223043	AC022150.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.2555532650504	-1.74870106062862	-5.02990329764941	7.3354991755567e-07	1.14322606591048e-06	4.37759413137934	AC009975.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.25694915687965	0.242046123643247	-10.9463236507057	1.1790514514271e-24	3.70149117162624e-24	44.5822945905224	AC079140.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.26130805235263	-0.184730560540684	-4.22388986185432	2.95714846252029e-05	4.26225867782254e-05	0.687895294039537	AC016885.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.26283699113736	2.53609139223326	-8.9567911257212	1.15963393513472e-17	2.81767218143179e-17	28.4909237172748	AC127526.5	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.26476275917925	0.831771972813577	-14.5301541675488	6.37118052155578e-39	3.23459934171294e-38	77.2323713495023	LINC00526	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.26954485954888	-0.0150356999381805	-11.5388978193188	6.91556235775536e-27	2.32539881176655e-26	49.7031788820325	AC004854.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.2734223306307	1.22259579344692	-10.491444113308	5.51834984099854e-23	1.61955293161881e-22	40.6988829701437	AC008556.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.27808410708611	-0.00831811189745029	-9.87403755534967	8.79141666140487e-21	2.37619433191114e-20	35.7540026257336	AP000894.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.27990388912829	-1.42981805849805	-5.98250579318105	4.77018497350987e-09	8.2648259797442e-09	9.24146430935692	AL355474.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.28049076738147	-1.50704903439249	-6.36159934480984	5.31073891152412e-10	9.54520394610859e-10	11.3671404195071	AL391056.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.28326781669823	0.933749268942131	-5.8931091184474	7.88160400152069e-09	1.35317556904511e-08	8.55655874032229	AC068389.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.29551345068941	-1.54203590161225	-5.67272594299246	2.64872930183076e-08	4.44272680768067e-08	7.57538725898074	LINC00402	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.29822707553842	1.17820638590967	-11.2327414593241	1.00099062952441e-25	3.24293539565099e-25	46.9732888325828	AC092803.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.29992412489195	1.89410044773728	-8.44861635939688	5.10177800443223e-16	1.1733262541798e-15	24.7746655208226	AP003498.2	3.186248369507e-58	4.40268112103867	0.219	0.014	3.71516559884516e-54	tumor	tumor	1
-1.29999832105042	-1.74834555366478	-10.1799522413517	7.28724107193515e-22	2.05578431035308e-21	38.3558644057733	AC016405.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.3165201433327	-0.9185330328582	-9.53646018329248	1.30137435525577e-19	3.39146044096959e-19	33.1541269930629	AC012360.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.31820447156056	1.41268993148154	-14.2910532066851	6.37249060252757e-38	3.11275874870452e-37	74.9082977949568	PARTICL	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.32135461659995	-1.12068489216819	-10.7812569623759	4.80968765507858e-24	1.46615398121515e-23	43.290688113118	AC005498.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.32890412139542	0.537602942906604	-7.99202179293079	1.34374708898488e-14	2.9066724379109e-14	21.6275171781515	AC244213.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.33167429024966	-0.69340682182482	-9.03573329975247	6.35882128435972e-18	1.56245322987124e-17	29.2848384081412	AL445222.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.3412171761358	2.03542484772212	-11.7716611118129	8.85286437185667e-28	3.0453853439187e-27	51.633464883083	AC009812.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.34142740114173	1.99991413853564	-8.30608357967419	1.43554551118117e-15	3.2385358988332e-15	23.748326018034	LINC01135	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.34392622697487	-1.53505956078475	-7.84293512574094	3.8035645451468e-14	8.0918412137381e-14	20.7612713909418	AC074286.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.34440945631313	-0.735136843117949	-10.4163786090437	1.03193621935808e-22	3.01299896145909e-22	40.2187686669223	AC092687.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.35397486549286	0.518315231165857	-10.0591703395788	1.95830744756769e-21	5.45404959391276e-21	37.2043061695064	AL022328.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.36792861243945	-2.15225734726143	-6.81359984021316	3.38417085671582e-11	6.42426547917024e-11	14.1197717066983	LINC01273	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.3696961949261	1.10693820509557	-10.2162637329365	5.40645139885989e-22	1.53128833033577e-21	38.443734195791	AL356740.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.36984497541485	-1.42174586683166	-6.11099300442801	2.29381342767961e-09	4.02836788846209e-09	9.95573496085181	AC009878.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.37401436753513	1.05873051455466	-8.98478519203544	9.37467622634051e-18	2.29158752199435e-17	28.7746433375112	DIO3OS	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.37823274673454	0.702633964778197	-6.43792871664643	3.37038508965735e-10	6.10022505385686e-10	11.6520202104189	AC004080.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.38626264374681	-2.41786998276958	-6.42099382177703	3.72949686104191e-10	6.74160005836747e-10	11.8011876697874	AC023421.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.38955137947563	-2.6058510491484	-6.48711700910273	2.50874408743882e-10	4.56984320933977e-10	12.2007587874779	AC090527.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.39179562439618	0.664676548300425	-10.8732364440564	2.20039126362264e-24	6.824820116023e-24	43.9356306694236	AL023284.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.39278500150046	-0.430066378337656	-7.38587212844655	8.45913088041836e-13	1.71234047351122e-12	17.6223564355383	LINC02289	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.39724751049384	-1.25133224529803	-10.8620137946862	2.42114563723774e-24	7.5013224000881e-24	43.9823754364632	SCGB1B2P	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.39937087277415	1.52138205407311	-12.6253003234759	4.00148980228012e-31	1.54717003526853e-30	59.3138379406096	AL355001.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.40369352189751	1.49490596963858	-10.0837756384853	1.60200796014178e-21	4.49258754039759e-21	37.3456554325236	AC007405.3	2.29404729700615e-39	5.11459117072257	0.123	0	2.67485914830917e-35	tumor	tumor	1
-1.40456068790963	1.89434343041547	-8.39209391206132	7.70046785632174e-16	1.75674660580716e-15	24.3735431180299	LINC01213	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.40474375937442	2.19118553856683	-18.7476011868487	3.59340383068453e-57	3.3110649582736e-56	119.089311960783	AC025181.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.4050407820494	-1.77393265799372	-6.31957248611151	6.80930675502502e-10	1.22000079360865e-09	11.1724581167631	LINC01549	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.40540683885218	-0.457485864623303	-8.12352317805201	5.30628552911511e-15	1.1710138671562e-14	22.6219230011047	LINC02198	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.40924676104052	-2.4078397888298	-7.14041973401021	4.229395541733e-12	8.32964923486347e-12	16.1787732111613	AC135803.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.41062398676195	-1.77515233789206	-7.8319672470273	4.10388907577987e-14	8.72422261952305e-14	20.7120544993761	AP003419.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.41443486370912	0.785843947957713	-14.6089848327264	2.97402657222539e-39	1.53181259745475e-38	77.993978969823	AC139768.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.41445099341523	-0.275162818548798	-7.81711952301829	4.54803112364437e-14	9.63951630239187e-14	20.4893520934875	AC087491.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.41594431440495	0.827560549993112	-4.60842329614486	5.41659013207956e-06	8.06943978731853e-06	2.24487017298322	AC144450.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.42116258275456	-2.15797261715975	-4.67358225017887	4.01403156769799e-06	6.03060962897136e-06	2.7624071406319	AL162411.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.4277751109736	-2.91840929254212	-7.64965570205003	1.43539608910428e-13	2.97347014662625e-13	19.5243264807337	LINC01563	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.43357147632836	0.493596054504879	-7.82351466164951	4.35119895740603e-14	9.24304089904065e-14	20.4670098263584	LINC02635	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.44147669190908	8.01536759747204	-13.4465599502624	1.95272755118046e-34	8.39672847007598e-34	66.7389150141078	SNHG29	1.88509056082277e-58	1.23454838767583	0.834	0.565	2.19801559391935e-54	tumor	tumor	1
-1.44170857916328	0.442503376482427	-3.65412082400253	0.000291350312399216	0.000399445500767621	-1.51902028122182	AC010624.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.44371405981683	3.95275139391558	-11.4761507252142	1.19943612493856e-26	3.98594815289887e-26	48.9732401550188	AC104825.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.44493409347639	-1.51396160585435	-10.6028615389351	2.16923317249431e-23	6.4939701936064e-23	41.8187173894979	AC136475.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.44640515883188	-0.441305926138996	-6.37587913465692	4.87921607338819e-10	8.78073254044115e-10	11.3833620570652	AL353572.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.44641174826191	0.0831217876966166	-6.74248744391744	5.2690129770319e-11	9.90951545978565e-11	13.5181727784546	LINC02560	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.46789405026963	0.78713889861251	-10.5716387210272	2.81956618831097e-23	8.40538743952368e-23	41.3993211503867	AL031123.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.47142472064679	-2.07028301749886	-10.3700704901712	1.51636188412132e-22	4.39574568655393e-22	39.9366014324791	AC008622.2	3.30008659045772e-19	1.55347485720217	0.134	0.021	3.8479009644737e-15	erythroid	erythroid	1
-1.47195972055914	-1.08488393793906	-14.1637856303412	2.15982032318513e-37	1.03540035087828e-36	73.8521808281503	AC135178.6	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.4748912236197	0.860963027344713	-7.44092579421307	5.86371578406777e-13	1.19291938316734e-12	17.8812271508848	AC124852.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.48443118610643	-1.87140813860892	-5.24659433672073	2.48276090985552e-07	3.96961997868731e-07	5.4317806466481	AC010230.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.49382656109893	-1.1629896183447	-13.1280285556224	3.84626142296157e-33	1.59586109917616e-32	64.1167631035131	AC011472.2	2.50015182684227e-39	3.04988974278282	0.203	0.008	2.91517703009809e-35	neutrophil	neutrophil	1
-1.4961789735473	1.16297304358761	-15.6087632147614	1.7082586420737e-43	1.02712670046719e-42	87.708894221122	BX537318.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.50056975475643	1.17665076481585	-4.45453874382496	1.08414464015028e-05	1.59750908034606e-05	1.55059011744178	LINC02469	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.50568561523519	0.822851134425671	-12.1259059200048	3.73310527561027e-29	1.35134601685994e-28	54.842597008928	AC069544.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.50639456892279	4.26338649075183	-8.19267060438333	3.2416427630807e-15	7.20421469195226e-15	22.8675901798563	AC092718.4	8.21318407795209e-23	3.22428202516143	0.132	0.025	9.57657263489213e-19	tumor	tumor	1
-1.51233402798469	0.226480135846538	-7.17287177592076	3.42666344936755e-12	6.78637185576071e-12	16.1895257366777	AC005165.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.51469173127617	0.253977442248295	-13.7970137465447	7.12905842306126e-36	3.23199166208432e-35	70.2753067060486	AL591848.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.51796348548905	-1.55662834214987	-7.69376810846499	1.06228404499629e-13	2.2134817325253e-13	19.7610883323712	Z97653.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.5229630693859	-1.15379008543319	-9.05025183536883	5.69146482872943e-18	1.40333424708376e-17	29.4333690839307	AL391244.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.52645227647031	-0.51233528745781	-8.35453585358676	1.01127788302474e-15	2.29968480130146e-15	24.263472433144	AC104971.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.52763337352931	-0.242092417044861	-9.8812794331126	8.2924523835427e-21	2.2477535687196e-20	35.8254476040563	AC009159.3	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.52868684504214	0.0444261864301219	-11.0202116700766	6.26055773714679e-25	1.99634414135085e-24	45.2285048576663	LINC02749	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.5308211863038	3.87177991989704	-15.3967537305164	1.37475332996998e-42	7.94613024532546e-42	85.5341046867889	TMEM99	1.8901236588633e-51	3.5968744935005	0.237	0.031	2.2038841862346e-47	tumor	tumor	1
-1.53126272968748	0.621934534309516	-7.35189169658602	1.05956162576845e-12	2.13567890193954e-12	17.3208973298635	LINC01509	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.54312243250345	4.32212761838865	-10.0018899941007	3.12199096554945e-21	8.61888167337483e-21	36.5802750013684	LINC01006	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.54692862679394	-0.489995563625083	-10.554393286467	3.25836561998941e-23	9.68297552830362e-23	41.344875821677	LINC02012	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.55193092275954	6.44449633189672	-13.926342609978	2.0851277225732e-36	9.66926875271691e-36	71.2918016845829	SNHG8	7.84518143001834e-75	2.24380314398531	0.575	0.212	9.14748154740139e-71	tumor	tumor	1
-1.55739393576705	-1.6988097928451	-6.33134567136303	6.35212554398323e-10	1.13952795789029e-09	11.2349925017366	AC129507.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.56226508559978	3.11991889023963	-21.782143668655	1.41716451032108e-70	2.29823593159498e-69	149.884483969071	AC009779.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.56719117818033	1.03064713463556	-13.8008974786113	6.87108076605642e-36	3.13003647095796e-35	70.2647514956437	LOH12CR2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.56856330656165	-2.82125092932541	-9.16956585422792	2.27835780606499e-18	5.73225128866351e-18	30.4492726938459	AL132712.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.5801104788085	1.11511105925028	-15.210286655433	8.55251005055896e-42	4.75922029872281e-41	83.8112880770141	AC026801.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.58556990197135	-1.48789817262889	-7.6758911690511	1.20028867861459e-13	2.49554525268e-13	19.6288329801976	LINC00323	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.59672241298903	-0.721295736395707	-11.9611585822041	1.63657641523372e-28	5.79850669966703e-28	53.4752292324245	AP003071.4	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.59988230794369	-1.10853279053993	-14.1118804297899	3.54946204203363e-37	1.67889554588191e-36	73.3614400034714	AC006213.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.60015445495653	0.601662319824308	-4.6169284791934	5.20983151333068e-06	7.77366027067953e-06	2.30376563562068	AC100826.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.60039820237495	0.689922910928577	-5.66568571343428	2.75162838246393e-08	4.60987092646555e-08	7.36022460636836	LINC00844	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.60157531392685	0.282887794886646	-19.67955956428	2.75888861184791e-61	3.13189035216975e-60	128.629006813186	AC068338.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.61047746195468	-0.0469375122795062	-11.5537374160567	6.06979414395462e-27	2.0482848728351e-26	49.8414771284636	AC019069.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.62086374965907	-1.39354001457701	-9.88895202302321	7.79445477639614e-21	2.11680982348442e-20	35.9851012333513	AF131215.7	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.62137945270092	1.71633250147529	-13.0896401551806	5.49804150599562e-33	2.27124334701828e-32	63.574031958243	LINC01315	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.62149325009659	-2.80610499790211	-11.5496129614286	6.29395507373056e-27	2.12140671012439e-26	49.9885350742509	AC138230.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.62394662313119	5.27094263908767	-12.5378421813757	8.90704354631489e-31	3.38849726332998e-30	58.4017917055276	SNHG7	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.63570798404319	3.98052698620373	-9.53418613912298	1.32495612957885e-19	3.44974816123375e-19	32.8737469819557	NKILA	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.63680776812956	-2.77268879887685	-9.02816436499808	6.73690042260056e-18	1.6539207092855e-17	29.3741040280426	AL592211.2	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.64178031716249	0.52197266835651	-10.9919995748032	7.97442737288342e-25	2.52582867011642e-24	44.9507990423502	AC093675.1	NA	NA	NA	NA	NA	NA	Unknown	0.1
-1.65334193991413	2.44033478405123	-16.6449037821211	5.827090561868e-48	4.00418474929332e-47	97.91853041098	AP002360.1	4.9963221349808e-21	1.93202581523736	0.148	0.037	5.82571160938761e-17	tumor	tumor	1
